CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,
1,61111220,"MUSCULOSKELETAL ANATOMY I: UPPER LIMB, HEAD & NECK",3,1,Bachelor,1,Lecture,1,28,Physio - Therapy Department,[08:30-09:20 LAW 207 Sunday][09:30-10:20 LAW 207 Sunday],
1,61111220,"MUSCULOSKELETAL ANATOMY I: UPPER LIMB, HEAD & NECK",3,1,Bachelor,1,Lecture,2,28,Physio - Therapy Department,[08:00-09:40  9999 Friday],
1,61111220,"MUSCULOSKELETAL ANATOMY I: UPPER LIMB, HEAD & NECK",3,1,Bachelor,2,Lab,1,28,Physio - Therapy Department,[08:30-11:20 AMS-A 005 Tuesday],
1,61111220,"MUSCULOSKELETAL ANATOMY I: UPPER LIMB, HEAD & NECK",3,1,Bachelor,2,Lab,2,28,Physio - Therapy Department,[10:00-12:50  9999 Friday],
1,61112100,THERAPEUTIC EXERCISE I (ANATOMICAL TOPOGRAPHY & PASSIVE MOVEMENT),2,1,Bachelor,1,Lecture,3,28,Physio - Therapy Department,[13:30-14:20 AMS-A 003 Sunday][14:30-15:20 AMS-A 003 Sunday],
1,61112100,THERAPEUTIC EXERCISE I (ANATOMICAL TOPOGRAPHY & PASSIVE MOVEMENT),2,1,Bachelor,1,Lecture,4,28,Physio - Therapy Department,[08:30-09:20 AMS-A 003 Wednesday][09:30-10:20 AMS-A 003 Wednesday],
1,61112110,MUSCULOSKELETAL ANATOMY II: TRUNK & LOWER LIMB,3,1,Bachelor,1,Lecture,1,28,Physio - Therapy Department,[10:30-11:20 AMS-B B103 Sunday Tuesday],
1,61112110,MUSCULOSKELETAL ANATOMY II: TRUNK & LOWER LIMB,3,1,Bachelor,2,Lab,1,28,Physio - Therapy Department,[13:30-16:20 AMS-A 005 Thursday],
1,61112110,MUSCULOSKELETAL ANATOMY II: TRUNK & LOWER LIMB,3,1,Bachelor,2,Lab,2,28,Physio - Therapy Department,[13:30-16:20 AMS-A 005 Tuesday],
1,61112120,PHYSIOTHERAPY FOR TRAUMATOLOGY & ORTHOPEDIC CONDITIONS I (UPPER LIMB),3,1,Bachelor,1,Lecture,1,28,Physio - Therapy Department,[09:30-10:20 AMS-B B108 Sunday Tuesday Thursday],
1,61112130,KINESIOLOGY,2,1,Bachelor,1,Lecture,1,28,Physio - Therapy Department,[11:30-12:20 AMS-B B108 Sunday Tuesday],
1,61112140,KINESIOLOGY LAB,1,1,Bachelor,2,Lab,3,28,Physio - Therapy Department,[10:30-12:30 AMS-A 004 Thursday][13:00-13:50 AMS-A 004 Thursday],
1,61112150,EXERCISE PHYSIOLOGY,2,1,Bachelor,1,Lecture,1,28,Physio - Therapy Department,[10:30-11:20 AMS-B B103 Thursday][11:30-12:20 AMS-B B103 Thursday],
1,61112160,TEST AND MEASUREMENTS,1,1,Bachelor,2,Lab,2,28,Physio - Therapy Department,[13:30-16:20 AMS-A 007 Tuesday],
1,61112160,TEST AND MEASUREMENTS,1,1,Bachelor,2,Lab,3,28,Physio - Therapy Department,[08:30-11:20 AMS-A 008 Monday],
1,61112250,CLINICAL REASONING AND DECISION MAKING,1,1,Bachelor,1,Lecture,1,28,Physio - Therapy Department,[10:30-11:20 AMS-B B109 Sunday],
1,61113110,RADIOLOGY & DIAGNOSTIC IMAGING IN PHYSIOTHERAPY PRACTICE,2,1,Bachelor,1,Lecture,1,28,Physio - Therapy Department,[12:30-13:20 AMS-B B109 Monday Wednesday],
1,61113120,PHYSIOTHERAPY INTERNAL MEDICINE & GENERAL SURGERY & CLINICAL EVALUATION,2,1,Bachelor,1,Lecture,1,28,Physio - Therapy Department,[13:30-14:20 AMS-B B207 Sunday Tuesday],
1,61113130,MODALITIES & ELECTROTHERAPY II,2,1,Bachelor,2,Lab,2,28,Physio - Therapy Department,[10:30-12:20 AMS-A 003 Monday Wednesday],
1,61113130,MODALITIES & ELECTROTHERAPY II,2,1,Bachelor,2,Lab,3,28,Physio - Therapy Department,[10:30-12:20 AMS-A 003 Sunday Tuesday],
1,61113200,PHYSIOTHERAPY FOR NEUROLOGY & NEUROSURGERY CONDITIONS,3,1,Bachelor,1,Lecture,1,28,Physio - Therapy Department,[08:30-09:45 AMS-B B103 Monday Wednesday],
1,61113210,PHYSIOTHERAPY SKILLS FOR NEUROLOGICAL CONDITIONS,2,1,Bachelor,2,Lab,2,28,Physio - Therapy Department,[13:30-15:20 AMS-A 004 Monday Wednesday],
1,61113210,PHYSIOTHERAPY SKILLS FOR NEUROLOGICAL CONDITIONS,2,1,Bachelor,2,Lab,3,28,Physio - Therapy Department,[08:30-10:20 AMS-A 003 Sunday Tuesday],
1,61113300,CLINICAL FIELD WORK (II),3,1,Bachelor,3,Clinic,1,28,Physio - Therapy Department,[17:00-23:59  9999 Tuesday][17:00-19:31  9999 Wednesday],
1,61114110,PHYSIOTHERAPY & REHABILITATION SKILLS FOR RESPIRATORY & CARDIOPULMONARY,1,1,Bachelor,1,Lecture,1,28,Physio - Therapy Department,[09:30-10:20 AMS-B B109 Thursday],
1,61114120,RESEARCH PROPOSAL IN PHYSIOTHERAPY,1,1,Bachelor,1,Lecture,1,28,Physio - Therapy Department,[13:30-14:20  9999 Tuesday],
1,61114120,RESEARCH PROPOSAL IN PHYSIOTHERAPY,1,1,Bachelor,1,Lecture,2,28,Physio - Therapy Department,[08:00-08:50  9999 Friday],
1,61114130,EVIDENCE BASED PHYSIOTHERAPY,2,1,Bachelor,1,Lecture,2,28,Physio - Therapy Department,[08:30-09:20 AMS-A 007 Sunday Tuesday],
1,61114140,THERAPEUTIC COMMUNICATION,1,1,Bachelor,1,Lecture,1,28,Physio - Therapy Department,[10:30-11:20 AMS-B B109 Tuesday],
1,61114150,GERIATRICS PHYSIOTHERAPY,2,1,Bachelor,1,Lecture,1,28,Physio - Therapy Department,[11:30-12:20 AMS-B B103 Sunday Tuesday],
1,61114200,CLINICAL EMPOWERMENT IN PT PRACTICE (RESIDENCY),2,1,Bachelor,3,Clinic,1,28,Physio - Therapy Department,[00:00-08:00  9999 Wednesday][08:00-14:00  9999 Friday][14:30-15:30  9999 Saturday],
1,61114200,CLINICAL EMPOWERMENT IN PT PRACTICE (RESIDENCY),2,1,Bachelor,3,Clinic,2,28,Physio - Therapy Department,[00:00-07:00  9999 Monday][00:00-08:00  99999 Sunday],
1,61114210,CLINICAL FIELD WORK (III),3,1,Bachelor,3,Clinic,1,28,Physio - Therapy Department,[08:00-14:00  9999 Friday][14:30-15:30  9999 Friday][15:00-17:30  9999 Thursday],
1,61114220,RESEARCH SEMINAR IN PHYSIOTHERAPY,2,1,Bachelor,1,Lecture,1,28,Physio - Therapy Department,[08:00-09:40 AMS-A 003 Saturday],
1,61114220,RESEARCH SEMINAR IN PHYSIOTHERAPY,2,1,Bachelor,1,Lecture,2,28,Physio - Therapy Department,[16:00-16:50  9999 Wednesday][17:00-17:50  9999 Wednesday],
1,61114230,CLINICAL FIELD WORK IV,4,1,Bachelor,3,Clinic,1,28,Physio - Therapy Department,[08:00-20:30  9999 Saturday],
1,61114230,CLINICAL FIELD WORK IV,4,1,Bachelor,3,Clinic,2,28,Physio - Therapy Department,[08:00-20:30  9999 Friday],
1,61114240,CLINICAL FIELD WORK V,4,1,Bachelor,3,Clinic,1,28,Physio - Therapy Department,[08:00-20:30  9999 Sunday],
1,61114240,CLINICAL FIELD WORK V,4,1,Bachelor,3,Clinic,2,28,Physio - Therapy Department,[00:00-12:30  9999 Saturday],
1,61114250,CLINICAL FIELD WORK OBSERVATION,0,1,Bachelor,1,Lecture,1,28,Physio - Therapy Department,[08:30-10:30  9999 Friday],
1,61211100,INTRODUCTION TO COMMUNICATION DISORDERS,2,1,Bachelor,1,Lecture,1,31,"Speech, Language and Hearing Disorders Therapy Department",[10:30-11:20 AMS-B B108 Monday Wednesday],
1,61212100,CLINICAL PHONETICS,2,1,Bachelor,1,Lecture,1,31,"Speech, Language and Hearing Disorders Therapy Department",[08:30-09:20 AMS-B 001 Sunday Tuesday],
1,61212110,CHILD LANGUAGE DEVELOPMENT,2,1,Bachelor,1,Lecture,1,31,"Speech, Language and Hearing Disorders Therapy Department",[09:30-10:20 AMS-B 001 Monday Wednesday],
1,61212120,LANGUAGE SCIENCE,2,1,Bachelor,1,Lecture,2,31,"Speech, Language and Hearing Disorders Therapy Department",[09:30-10:20 AMS-B B107 Sunday Tuesday],
1,61212130,SPEECH & HEARING SCIENCE,3,1,Bachelor,1,Lecture,1,31,"Speech, Language and Hearing Disorders Therapy Department",[18:00-19:15  9999 Tuesday][18:00-19:15  Electronic Thursday],
1,61212140,LITERACY DISORDERS,2,1,Bachelor,1,Lecture,1,31,"Speech, Language and Hearing Disorders Therapy Department",[14:30-15:20 AMS-B B102 Monday Wednesday],
1,61212150,FLUENCY DISORDERS,2,1,Bachelor,1,Lecture,2,31,"Speech, Language and Hearing Disorders Therapy Department",[15:30-16:20 AMS-B B102 Sunday Tuesday],
1,61213110,AURAL REHABILITATION ACROSS THE LIFESPAN,3,1,Bachelor,1,Lecture,3,31,"Speech, Language and Hearing Disorders Therapy Department",[11:30-12:20 AMS-B B109 Sunday Tuesday],
1,61213110,AURAL REHABILITATION ACROSS THE LIFESPAN,3,1,Bachelor,2,Lab,3,31,"Speech, Language and Hearing Disorders Therapy Department",[13:30-15:30 AMS-B B107 Sunday],
1,61213110,AURAL REHABILITATION ACROSS THE LIFESPAN,3,1,Bachelor,2,Lab,4,31,"Speech, Language and Hearing Disorders Therapy Department",[13:30-15:30 AMS-B B107 Tuesday],
1,61213120,HEARING AIDS,3,1,Bachelor,1,Lecture,1,31,"Speech, Language and Hearing Disorders Therapy Department",[17:00-17:50  Electronic Monday Wednesday],
1,61213120,HEARING AIDS,3,1,Bachelor,2,Lab,1,31,"Speech, Language and Hearing Disorders Therapy Department",[13:30-15:30 PHC 011 Sunday],
1,61213120,HEARING AIDS,3,1,Bachelor,2,Lab,2,31,"Speech, Language and Hearing Disorders Therapy Department",[13:30-15:30 PHC 013 Tuesday],
1,61213130,ORGANIC & NEUROGENIC DISORDERS OF COMMUNICATION,3,1,Bachelor,1,Lecture,2,31,"Speech, Language and Hearing Disorders Therapy Department",[11:30-12:45 AMS-A 008 Monday Wednesday],
1,61213140,EVALUATION AND DIAGNOSIS OF COMMUNICATION DISORDERS,3,1,Bachelor,1,Lecture,1,31,"Speech, Language and Hearing Disorders Therapy Department",[10:30-11:20 AMS-B B207 Tuesday],
1,61213140,EVALUATION AND DIAGNOSIS OF COMMUNICATION DISORDERS,3,1,Bachelor,2,Lab,3,31,"Speech, Language and Hearing Disorders Therapy Department",[08:30-10:20 AMS-B 006 Thursday][11:30-13:20 AMS-B B102 Thursday],
1,61213150,EVIDENCE BASED PRACTICE,1,1,Bachelor,1,Lecture,3,31,"Speech, Language and Hearing Disorders Therapy Department",[13:30-14:20 AMS-B B109 Wednesday],
1,61213160,COMMUNICATION DISORDERS RELATED TO CLEFT PALATE,2,1,Bachelor,1,Lecture,1,31,"Speech, Language and Hearing Disorders Therapy Department",[10:30-11:20 AMS-B B207 Monday Wednesday],
1,61213210,VOICE DISORDERS,3,1,Bachelor,1,Lecture,2,31,"Speech, Language and Hearing Disorders Therapy Department",[08:30-09:45 AMS-B B102 Monday Wednesday],
1,61213240,ADVANCED AUDIOLOGY,2,1,Bachelor,1,Lecture,1,31,"Speech, Language and Hearing Disorders Therapy Department",[17:00-17:50  Electronic Tuesday Thursday],
1,61213250,BALANCE DISORDERS AND MANAGEMENT,2,1,Bachelor,1,Lecture,1,31,"Speech, Language and Hearing Disorders Therapy Department",[18:00-18:50  Electronic Monday Wednesday],
1,61213310,CLINICAL PRACTICUM IN COMMUNICATION DISORDERS III,3,1,Bachelor,3,Clinic,1,31,"Speech, Language and Hearing Disorders Therapy Department",[08:00-12:30  9999 Friday][08:00-13:00  9999 Saturday],
1,61213310,CLINICAL PRACTICUM IN COMMUNICATION DISORDERS III,3,1,Bachelor,3,Clinic,2,31,"Speech, Language and Hearing Disorders Therapy Department",[08:00-12:30  9999 Sunday][08:00-13:00  9999 Tuesday],
1,61214100,MEDICAL SPEECH PATHOLOGY,2,1,Bachelor,1,Lecture,1,31,"Speech, Language and Hearing Disorders Therapy Department",[13:30-14:20 AMS-A 103 Monday Wednesday],
1,61214110,MEDICAL ASPECTS OF AUDIOLOGY,2,1,Bachelor,1,Lecture,1,31,"Speech, Language and Hearing Disorders Therapy Department",[14:30-15:20 AMS-B B108 Monday][15:30-16:20 AMS-B B108 Monday],
1,61214200,CLINICAL PRACTICUM IN COMMUNICATION DISORDERS IV,4,1,Bachelor,3,Clinic,2,31,"Speech, Language and Hearing Disorders Therapy Department",[09:00-16:00  9999 Saturday Friday],
1,70112160,PHARMACEUTICAL ORGANIC CHEMISTRY II,2,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[11:30-12:20 PHC 006 Tuesday Thursday],
1,70112160,PHARMACEUTICAL ORGANIC CHEMISTRY II,2,1,Bachelor,1,Lecture,2,35,Pharmacy Department,[13:30-14:20 PHC 006 Tuesday Thursday],
1,70112170,PHARMACEUTICAL ANALYTICAL CHEMISTRY,2,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[11:30-12:20 PHC 107 Thursday][11:30-12:20 PHC 207 Tuesday],
1,70112170,PHARMACEUTICAL ANALYTICAL CHEMISTRY,2,1,Bachelor,1,Lecture,3,35,Pharmacy Department,[10:30-11:20 PHC 107 Thursday][10:30-11:20 PHC 203 Tuesday],
1,70112180,PHARMACEUTICAL ANALYTICAL CHEMISTRY LAB,1,1,Bachelor,2,Lab,1,35,Pharmacy Department,[08:30-11:20 PHC B101 Sunday],
1,70112180,PHARMACEUTICAL ANALYTICAL CHEMISTRY LAB,1,1,Bachelor,2,Lab,2,35,Pharmacy Department,[13:30-16:20 PHC B101 Sunday],
1,70112180,PHARMACEUTICAL ANALYTICAL CHEMISTRY LAB,1,1,Bachelor,2,Lab,5,35,Pharmacy Department,[14:30-17:20 PHC B101 Tuesday],
1,70112180,PHARMACEUTICAL ANALYTICAL CHEMISTRY LAB,1,1,Bachelor,2,Lab,6,35,Pharmacy Department,[14:30-17:20 PHC B101 Thursday],
1,70112190,BIOCHEMISTRY FOR PHARMACY STUDENTS I (STRUCTURAL),3,1,Bachelor,1,Lecture,2,35,Pharmacy Department,[11:30-12:45 PHC 104 Monday Wednesday],
1,70112190,BIOCHEMISTRY FOR PHARMACY STUDENTS I (STRUCTURAL),3,1,Bachelor,1,Lecture,3,35,Pharmacy Department,[10:00-11:15 PHC 107 Monday Wednesday],
1,70112200,PHYSIOLOGY FOR PHARMACY STUDENTS II,3,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[08:30-09:45 PHC 207 Tuesday Thursday],
1,70112210,PHARMACEUTICS I,3,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[08:30-09:45 PHC 203 Monday Wednesday],
1,70112220,PHARMACEUTICAL ORGANIC CHEMISTRY II,3,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[08:00-08:50  9999 Saturday][11:30-12:20 PHC 006 Tuesday Thursday],
1,70112280,PHYSIOLOGY LAB FOR PHARMACY STUDENTS,1,1,Bachelor,2,Lab,2,35,Pharmacy Department,[10:30-12:20 PHC B109 Sunday],
1,70112280,PHYSIOLOGY LAB FOR PHARMACY STUDENTS,1,1,Bachelor,2,Lab,3,35,Pharmacy Department,[14:30-16:20 PHC B109 Sunday],
1,70112280,PHYSIOLOGY LAB FOR PHARMACY STUDENTS,1,1,Bachelor,2,Lab,4,35,Pharmacy Department,[14:30-16:20 PHC B109 Tuesday],
1,70112360,PHARMACEUTICAL MICROBIOLOGY I,3,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[08:30-09:45 PHC 107 Monday Wednesday],
1,70112360,PHARMACEUTICAL MICROBIOLOGY I,3,1,Bachelor,1,Lecture,2,35,Pharmacy Department,[11:30-12:45 PHC 107 Monday Wednesday],
1,70113111,PHARMACOLOGY I,3,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[08:30-09:45 PHC 107 Sunday Tuesday],
1,70113111,PHARMACOLOGY I,3,1,Bachelor,1,Lecture,2,35,Pharmacy Department,[10:00-11:15 PHC 107 Sunday Tuesday],
1,70113150,MEDICINAL CHEMISTRY I & DRUG DESIGN,3,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[10:00-11:15 PHC 006 Sunday Tuesday],
1,70113150,MEDICINAL CHEMISTRY I & DRUG DESIGN,3,1,Bachelor,1,Lecture,2,35,Pharmacy Department,[13:30-14:45 PHC 207 Sunday Tuesday],
1,70113160,PHARMACEUTICS II,2,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[08:30-09:20 PHC 006 Sunday Tuesday],
1,70113160,PHARMACEUTICS II,2,1,Bachelor,1,Lecture,2,35,Pharmacy Department,[11:30-12:20 PHC 107 Sunday Tuesday],
1,70113170,PHARMACEUTICS II LAB,1,1,Bachelor,2,Lab,1,35,Pharmacy Department,[12:30-15:20 PHC 002 Monday],
1,70113170,PHARMACEUTICS II LAB,1,1,Bachelor,2,Lab,2,35,Pharmacy Department,[12:30-15:20 PHC 002 Wednesday],
1,70113170,PHARMACEUTICS II LAB,1,1,Bachelor,2,Lab,3,35,Pharmacy Department,[08:30-11:20 PHC 002 Thursday],
1,70113170,PHARMACEUTICS II LAB,1,1,Bachelor,2,Lab,4,35,Pharmacy Department,[11:30-14:20 PHC 002 Thursday],
1,70113200,PHARMACOLOGY II,3,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[14:30-15:45 PHC 203 Monday Wednesday],
1,70113260,PHARMACOGNOSY,2,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[09:00-09:50 PHC 006 Monday Wednesday],
1,70113260,PHARMACOGNOSY,2,1,Bachelor,1,Lecture,2,35,Pharmacy Department,[11:30-12:20 PHC 006 Monday Wednesday],
1,70113270,PHARMACOGNOSY LAB,1,1,Bachelor,2,Lab,1,35,Pharmacy Department,[12:30-15:20 PHC B103 Monday],
1,70113270,PHARMACOGNOSY LAB,1,1,Bachelor,2,Lab,2,35,Pharmacy Department,[12:30-15:20 PHC B103 Wednesday],
1,70113270,PHARMACOGNOSY LAB,1,1,Bachelor,2,Lab,3,35,Pharmacy Department,[08:30-11:20 PHC B103 Thursday],
1,70113270,PHARMACOGNOSY LAB,1,1,Bachelor,2,Lab,4,35,Pharmacy Department,[11:30-14:20 PHC B103 Thursday],
1,70113390,IMMUNOLOGY FOR PHARMACY STUDENTS,2,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[10:00-10:50 PHC 006 Monday Wednesday],
1,70113400,DRUG INFORMATION RESOURCES,1,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[15:00-15:50 PHC 207 Wednesday],
1,70114100,PHARMACOLOGY III,2,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[08:30-09:20 PHC 203 Sunday][09:30-10:20 PHC 203 Sunday],
1,70114100,PHARMACOLOGY III,2,1,Bachelor,1,Lecture,2,35,Pharmacy Department,[10:30-11:20 PHC 203 Sunday][11:30-12:20 PHC 203 Sunday],
1,70114120,DRUG DELIVERY SYSTEMS,2,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[10:30-11:20 PHC 106 Tuesday][11:30-12:20 PHC 106 Tuesday],
1,70114130,MEDICINAL CHEMISTRY III,2,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[12:30-13:20 PHC 006 Monday Wednesday],
1,70114130,MEDICINAL CHEMISTRY III,2,1,Bachelor,1,Lecture,2,35,Pharmacy Department,[08:00-09:40 PHC 207 Wednesday],
1,70114200,THERAPEUTICS & CLINICAL PHARMACY I,3,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[10:00-11:15 PHC 207 Tuesday Thursday],
1,70114200,THERAPEUTICS & CLINICAL PHARMACY I,3,1,Bachelor,1,Lecture,2,35,Pharmacy Department,[13:30-14:45 PHC 203 Tuesday Thursday],
1,70114230,INDUSTRIAL PHARMACY,2,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[08:30-09:20 PHC 207 Monday][09:30-10:20 PHC 207 Monday],
1,70114250,PHARMACEUTICAL CALCULATIONS,2,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[10:30-11:20 PHC 207 Monday][11:30-12:20 PHC 207 Monday],
1,70114260,INDUSTRIAL PHARMACY LAB,1,1,Bachelor,2,Lab,1,35,Pharmacy Department,[13:30-16:20 PHC B108 Tuesday],
1,70114260,INDUSTRIAL PHARMACY LAB,1,1,Bachelor,2,Lab,2,35,Pharmacy Department,[08:30-11:20 PHC 002 Wednesday],
1,70114260,INDUSTRIAL PHARMACY LAB,1,1,Bachelor,2,Lab,3,35,Pharmacy Department,[13:30-16:20 PHC B103 Sunday],
1,70114310,GENETICS & PHARMACOGENOMICS,3,1,Bachelor,1,Lecture,2,35,Pharmacy Department,[13:30-14:45 PHC 006 Monday Wednesday],
1,70114320,CLINICAL BIOCHEMISTRY,2,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[10:30-11:20 PHC 106 Sunday][11:30-12:20 PHC 106 Sunday],
1,70114500,CLINICAL NUTRITION,3,1,Bachelor,1,Lecture,2,35,Pharmacy Department,[15:00-16:15 PHC 207 Sunday Tuesday],
1,70115100,THERAPEUTICS & CLINICAL PHARMACY II,3,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[10:00-10:50 PHC 207 Wednesday][11:00-11:50 PHC 207 Wednesday][11:30-12:20 PHC 207 Thursday],
1,70115110,RESEARCH PROJECT,3,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[08:30-11:00 PHC 207 Saturday],
1,70115110,RESEARCH PROJECT,3,1,Bachelor,1,Lecture,2,35,Pharmacy Department,[08:30-11:00 PHC 207 Saturday],
1,70115110,RESEARCH PROJECT,3,1,Bachelor,1,Lecture,3,35,Pharmacy Department,[08:30-11:00 PHC 207 Saturday],
1,70115110,RESEARCH PROJECT,3,1,Bachelor,1,Lecture,4,35,Pharmacy Department,[08:30-11:00 PHC 207 Saturday],
1,70115120,PHARMACEUTICAL REGULATIONS AND ETHICS,2,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[08:30-09:20 PHC 104 Tuesday][09:30-10:20 PHC 104 Tuesday],
1,70115150,SELECTED TOPICS IN PHARMACOLOGY,2,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[13:30-14:20 PHC 107 Sunday][14:30-15:20 PHC 107 Sunday],
1,70115160,FIRST AID FOR PHARMACY STUDENTS,2,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[12:30-13:20 PHC 207 Monday][13:30-14:20 PHC 207 Monday],
1,70115390,ANTIBIOTICS THERAPY AND INFECTIOUS DISEASES,2,1,Bachelor,1,Lecture,1,35,Pharmacy Department,[08:30-09:20 PHC 207 Sunday][09:30-10:20 PHC 207 Sunday],
1,70115401,COMMUNITY PHARMACY AND FIELD TRAINING I B,0,1,Bachelor,3,Clinic,1,35,Pharmacy Department,[08:30-14:30  9999 Friday][15:30-22:00  9999 Friday],
1,70115411,COMMUNITY PHARMACY AND FIELD TRAINING II B,0,1,Bachelor,3,Clinic,1,35,Pharmacy Department,[08:30-14:30  9999 Friday][15:30-22:00  9999 Friday],
1,70211100,COSMETIC CHEMISTRY,2,13,Diploma,1,Lecture,1,36,Cosmetics and Skin Care,[13:30-15:10 PHC 102 Tuesday],
1,70211110,BIOLOGY OF SKIN,2,13,Diploma,1,Lecture,1,36,Cosmetics and Skin Care,[08:30-10:10 AMS-B B207 Sunday],
1,70211120,LASER PHYSICS,2,13,Diploma,1,Lecture,1,36,Cosmetics and Skin Care,[10:30-12:10 PHC 103 Monday],
1,70211130,ANATOMY & PHYSIOLOGY,2,13,Diploma,1,Lecture,1,36,Cosmetics and Skin Care,[08:30-10:10 PHC 106 Monday],
1,70211140,INTRODUCTION TO COSMETIC SCIENCE,2,13,Diploma,1,Lecture,1,36,Cosmetics and Skin Care,[08:30-10:10 PHC 103 Tuesday],
1,70211150,NUTRITION,2,13,Diploma,1,Lecture,1,36,Cosmetics and Skin Care,[10:30-12:10 PHC 103 Tuesday],
1,70211160,COMMUNICATION SKILLS AND COUNSELING IN COSMETOLOGY,1,13,Diploma,1,Lecture,1,36,Cosmetics and Skin Care,[14:30-15:20 PHC 106 Monday],
1,70211170,FIRST AID,1,13,Diploma,1,Lecture,1,36,Cosmetics and Skin Care,[10:30-11:20 PHC 207 Sunday],
1,80111010,INTRODUCTION TO DENTISTRY,1,1,Bachelor,1,Lecture,2,11,Dentistry Department,[13:30-14:20 DAR B114 Sunday],
1,80111010,INTRODUCTION TO DENTISTRY,1,1,Bachelor,1,Lecture,3,11,Dentistry Department,[13:30-14:20 DAR B211 Tuesday],
1,80111010,INTRODUCTION TO DENTISTRY,1,1,Bachelor,1,Lecture,4,11,Dentistry Department,[13:30-14:20 DAR B115 Sunday],
1,80112202,HISTOLOGY,2,1,Bachelor,1,Lecture,1,4,Pathology and Histology Department,[12:30-14:10 PHC 101 Wednesday],
1,80112202,HISTOLOGY,2,1,Bachelor,1,Lecture,2,4,Pathology and Histology Department,[14:30-16:10 PHC 103 Monday],
1,80112202,HISTOLOGY,2,1,Bachelor,1,Lecture,3,4,Pathology and Histology Department,[14:30-16:10 PHC 103 Wednesday],
1,80112202,HISTOLOGY,2,1,Bachelor,1,Lecture,4,4,Pathology and Histology Department,[14:30-16:10 PHC 106 Sunday],
1,80112230,HISTOLOGY LAB,1,1,Bachelor,2,Lab,2,4,Pathology and Histology Department,[08:30-10:20 PHC 008 Tuesday],
1,80112230,HISTOLOGY LAB,1,1,Bachelor,2,Lab,3,4,Pathology and Histology Department,[08:30-10:20 PHC 008 Sunday],
1,80112230,HISTOLOGY LAB,1,1,Bachelor,2,Lab,4,4,Pathology and Histology Department,[08:30-10:20 A&S 140 Wednesday],
1,80112230,HISTOLOGY LAB,1,1,Bachelor,2,Lab,5,4,Pathology and Histology Department,[08:30-10:20 A&S 140 Monday],
1,80112230,HISTOLOGY LAB,1,1,Bachelor,2,Lab,6,4,Pathology and Histology Department,[10:30-12:20 A&S 140 Wednesday],
1,80112230,HISTOLOGY LAB,1,1,Bachelor,2,Lab,7,4,Pathology and Histology Department,[10:30-12:20 PHC 008 Sunday],
1,80112230,HISTOLOGY LAB,1,1,Bachelor,2,Lab,8,4,Pathology and Histology Department,[10:30-12:20 A&S 140 Monday],
1,80112230,HISTOLOGY LAB,1,1,Bachelor,2,Lab,9,4,Pathology and Histology Department,[12:30-14:20 A&S 140 Monday],
1,80112230,HISTOLOGY LAB,1,1,Bachelor,2,Lab,10,4,Pathology and Histology Department,[14:30-16:20 A&S 140 Monday],
1,80112230,HISTOLOGY LAB,1,1,Bachelor,2,Lab,11,4,Pathology and Histology Department,[10:30-12:20 PHC 008 Tuesday],
1,80112230,HISTOLOGY LAB,1,1,Bachelor,2,Lab,12,4,Pathology and Histology Department,[14:30-16:20 A&S 140 Wednesday],
1,80112613,GENERAL ANATOMY,3,1,Bachelor,1,Lecture,1,11,Dentistry Department,[08:30-09:20 DAR B211 Tuesday Thursday][09:30-10:20 DAR B211 Tuesday],
1,80112613,GENERAL ANATOMY,3,1,Bachelor,1,Lecture,2,11,Dentistry Department,[09:30-10:20 DAR B211 Thursday][10:30-11:20 DAR B211 Tuesday][11:30-12:20 DAR B211 Tuesday],
1,80112613,GENERAL ANATOMY,3,1,Bachelor,1,Lecture,3,11,Dentistry Department,[10:30-11:20 DAR B114 Thursday][13:30-14:20 DAR B114 Tuesday][14:30-15:20 DAR B114 Tuesday],
